		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
001000111    1    3    1    3    3    4    3    3  3.470895 0.901437 SUCCESS  32
001001011    3    5    2    3    4    4    2    3  5.480003 0.705254 SUCCESS  33
001001101    4    2    4    2    0    2    2    2  4.976899 0.760042 SUCCESS  34
001001111    3    4    1    4    1    1    3    2  5.039787 0.753315 SUCCESS  35
001010011    2    4    3    1    2    1    3    2  3.282230 0.915418 SUCCESS  36
001010101    5    0    4    1    2    2    2    4  8.492011 0.386941 SUCCESS  37
001010111    1    3    1    5    1    1    1    4  8.303347 0.404413 SUCCESS  38
001011011    3    1    0    0    3    3    1    3  7.267349 0.508082 SUCCESS  39
001011101    0    3    4    2    5    4    2    7 16.558235 0.035052 SUCCESS  40
001011111    3    3    2    2    3    1    5    3  4.381117 0.821206 SUCCESS  41
001100101    2    2    0    0    1    3    2    1  7.078684 0.528168 SUCCESS  42
001100111    1    2    5    1    4    3    2    2  5.950009 0.652832 SUCCESS  43
001101011    4    1    3    0    4    3    2    2  5.887121 0.659874 SUCCESS  44
001101101    3    4    2    2    2    0    2    1  4.851122 0.773363 SUCCESS  45
001101111    2    1    1    3    0    2    0    0  9.494911 0.302279 SUCCESS  46
001110101    3    1    7    1    0    6    1    2 19.570243 0.012090 SUCCESS  47
001110111    4    1    2    2    1    3    2    5  5.950009 0.652832 SUCCESS  48
001111011    1    4    2    0    5    1    2    1  9.087793 0.334944 SUCCESS  49
001111101    2    2    1    0    0    1    4    4  8.962017 0.345510 SUCCESS  50
001111111    1    2    3    3    4    1    4    2  4.255341 0.833382 SUCCESS  51
010000011    3    2    2    3    4    3    1    2  2.560672 0.958842 SUCCESS  52
010000111    0    3    5    1    2    0    1    2  9.809351 0.278663 SUCCESS  53
010001011    3    1    4    4    3    0    2    2  5.887121 0.659874 SUCCESS  54
010001111    3    4    1    0    3    3    2    3  5.039787 0.753315 SUCCESS  55
010010011    2    1    2    1    1    3    3    4  4.066676 0.851058 SUCCESS  56
010010111    1    2    1    5    2    3    4    3  6.012897 0.645787 SUCCESS  57
010011011    3    2    0    2    1    1    2    2  4.662458 0.792968 SUCCESS  58
010011111    3    6    0    3    2    0    4    1 12.665794 0.123878 SUCCESS  59
010100011    4    2    1    1    2    4    1    3  4.976899 0.760042 SUCCESS  60
010100111    2    4    6    0    2    1    2    3 10.186680 0.252167 SUCCESS  61
010101011    6    1    5    1    1    1    2    2 11.818460 0.159489 SUCCESS  62
010101111    1    2    1    5    2    0    1    1  8.899129 0.350877 SUCCESS  63
010110011    4    1    5    1    2    2    7    1 15.459349 0.050806 SUCCESS  64
010110111    3    4    2    1    3    2    2    3  2.560672 0.958842 SUCCESS  65
010111011    1    2    3    2    5    2    1    6 10.312456 0.243777 SUCCESS  66
010111111    2    3    2    2    2    1    3    2  1.524674 0.992290 SUCCESS  67
011000111    2    0    2    1    2    0    3    1  7.078684 0.528168 SUCCESS  68
011001111    2    4    3    2    4    1    5    3  6.201561 0.624665 SUCCESS  69
011010111    5    3    1    2    5    5    2    1 10.438232 0.235604 SUCCESS  70
011011111    1    4    3    0    2    1    0    2  8.051795 0.428427 SUCCESS  71
011101111    3    2    4    0    2    3    2    6  9.465122 0.304589 SUCCESS  72
011111111    3    1    3    2    1    0    3    3  4.851122 0.773363 SUCCESS  73
100000000    1    1    3    0    1    0    2    1  8.647577 0.372892 SUCCESS  74
100010000    1    4    4    3    0    2    2    6 11.159790 0.192809 SUCCESS  75
100100000    2    0    2    0    1    1    3    1  7.863131 0.446953 SUCCESS  76
100101000    4    3    1    0    2    4    1    1  7.393125 0.494871 SUCCESS  77
100110000    3    0    0    1    0    1    0    3 11.974025 0.152367 SUCCESS  78
100111000    1    2    4    5    2    3    2    3  5.228451 0.732903 SUCCESS  79
101000000    4    1    5    3    0    1    1    1  9.935127 0.269609 SUCCESS  80
101000100    2    2    2    1    0    4    1    5  8.303347 0.404413 SUCCESS  81
101001000    1    2    3    1    1    3    5    1  6.608679 0.579380 SUCCESS  82
101001100    2    3    2    2    2    1    0    1  4.662458 0.792968 SUCCESS  83
101010000    0    0    3    4    2    3    1    4  8.303347 0.404413 SUCCESS  84
101010100    0    1    1    1    0    5    1    6 16.650912 0.033956 SUCCESS  85
101011000    2    1    4    0    0    1    3    0 10.468021 0.233700 SUCCESS  86
101011100    1    1    3    1    2    4    0    4  7.393125 0.494871 SUCCESS  87
101100000    2    0    2    3    1    3    3    0  6.420015 0.600293 SUCCESS  88
101100100    3    3    1    3    3    2    2    2  1.650450 0.989919 SUCCESS  89
101101000    6    0    2    1    3    1    1    3 10.845349 0.210617 SUCCESS  90
101101100    4    1    1    1    4    4    1    2  6.671567 0.572447 SUCCESS  91
101110000    2    2    2    2    0    2    4    2  4.003788 0.856782 SUCCESS  92
101110100    1    3    2    5    3    6    3    4 10.626896 0.223749 SUCCESS  93
101111000    2    1    0    0    5    1    1    2 10.530909 0.229720 SUCCESS  94
101111100    1    4    2    3    2    1    2    2  3.219342 0.919848 SUCCESS  95
110000000    2    1    2    0    1    0    1    2  7.800242 0.453223 SUCCESS  96
110000010    1    1    4    0    3    3    3    2  5.761345 0.673945 SUCCESS  97
110000100    1    1    2    2    6    3    3    0 10.060903 0.260777 SUCCESS  98
110001000    0    5    2    4    1    2    0    3  9.998015 0.265165 SUCCESS  99
110001010    4    3    3    2    1    2    0    2  4.914011 0.766726 SUCCESS 100
110010000    2    3    1    2    0    4    2    0  7.267349 0.508082 SUCCESS 101
110010010    3    0    0    3    2    4    0    4  9.935127 0.269609 SUCCESS 102
110010100    6    3    0    2    2    1    2    2  9.213569 0.324601 SUCCESS 103
110011000    4    0    2    0    2    2    1    2  7.204461 0.514742 SUCCESS 104
110011010    5    1    2    0    1    2    2    2  7.330237 0.501457 SUCCESS 105
110100000    4    1    4    2    0    1    2    1  7.330237 0.501457 SUCCESS 106
110100010    1    3    4    2    2    2    2    3  2.497784 0.961834 SUCCESS 107
110100100    0    2    3    2    1    2    6    3  9.276457 0.319514 SUCCESS 108
110101000    4    1    5    3    1    2    1    3  6.797343 0.558648 SUCCESS 109
110101010    1    2    2    1    0    4    1    4  7.330237 0.501457 SUCCESS 110
110101100    3    1    4    1    1    3    3    2  4.129564 0.845248 SUCCESS 111
110110000    2    1    2    5    3    2    1    0  7.393125 0.494871 SUCCESS 112
110110010    1    1    0    2    3    1    3    0  7.926019 0.440730 SUCCESS 113
110110100    5    3    1    0    2    0    2    2  9.024905 0.340199 SUCCESS 114
110111000    3    6    0    4    2    2    3    4 10.438232 0.235604 SUCCESS 115
110111010    2    1    2    5    4    6    1    4 12.195788 0.142680 SUCCESS 116
110111100    1    2    0    1    4    0    2    2  7.988907 0.434555 SUCCESS 117
111000000    2    2    2    4    0    1    1    2  5.572680 0.694975 SUCCESS 118
111000010    2    0    3    1    5    2    2    1  7.393125 0.494871 SUCCESS 119
111000100    1   11    0    3    2    6    2    3 40.346479 0.000003 FAILURE 120
111000110    2    4    1    4    1    5    1    1  8.429123 0.392713 SUCCESS 121
111001000    1    2    3    1    1    1    4    2  4.788234 0.779952 SUCCESS 122
111001010    4    4    1    1    4    0    4    2  8.492011 0.386941 SUCCESS 123
111001100    3    2    2    1    1    2    1    2  3.030678 0.932418 SUCCESS 124
111010000    3    2    5    2    0    1    4    1  8.366235 0.398537 SUCCESS 125
111010010    0    1    3    3    3    6    3    5 12.132900 0.145372 SUCCESS 126
111010100    5    1    6    2    2    2    1    1 11.034014 0.199779 SUCCESS 127
111010110    1    3    2    0    4    5    2    2  7.581789 0.475349 SUCCESS 128
111011000    1    1    2    4    1    2    2    2  3.940900 0.862416 SUCCESS 129
111011010    1    3    1    0    1    0    4    2  8.836241 0.356298 SUCCESS 130
111011100    3    4    1    2    2    0    1    3  5.698457 0.680967 SUCCESS 131
111100000    2    1    2    1    2    0    1    0  7.800242 0.453223 SUCCESS 132
111100010    1    5    2    4    6    3    2    3 10.564008 0.227647 SUCCESS 133
111100100    3    2    3    3    1    1    2    1  3.156454 0.924159 SUCCESS 134
111100110    2    3    1    3    1    2    2    1  3.093566 0.928349 SUCCESS 135
111101000    3    2    4    2    1    0    1    2  5.635568 0.687978 SUCCESS 136
111101010    3    5    3    0    0    2    1    1  9.872239 0.274108 SUCCESS 137
111101100    1    0    2    5    4    3    1    1  9.150681 0.329745 SUCCESS 138
111101110    2    5    0    1    2    2    3    2  6.608679 0.579380 SUCCESS 139
111110000    3    1    4    2    3    1    2    0  5.698457 0.680967 SUCCESS 140
111110010    3    5    3    2    4    0    4    2  7.833341 0.449917 SUCCESS 141
111110100    1    0    4    1    2    1    3    3  6.482903 0.593305 SUCCESS 142
111110110    2    3    1    4    2    1    1    2  4.003788 0.856782 SUCCESS 143
111111000    2    3    1    1    2    2    3    3  2.372008 0.967432 SUCCESS 144
111111010    1    0    5    0    2    0    4    2 12.351354 0.136202 SUCCESS 145
111111100    2    1    3    2    4    1    3    3  3.345118 0.910872 SUCCESS 146
111111110    3    1    3    2    1    0    3    3  4.851122 0.773363 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    1    3    1    0    0    0    1    0 12.695583 0.122762 SUCCESS   0
000000011    1    5    1    2    3    3    2    2  5.039787 0.753315 SUCCESS   1
000000101    5    3    1    2    5    4    5    4 11.600006 0.169963 SUCCESS   2
000000111    2    4    2    2    5    4    1    3  6.138673 0.631702 SUCCESS   3
000001001    3    2    2    2    1    5    0    0  9.024905 0.340199 SUCCESS   4
000001011    3    2    3    2    8    3    4    5 17.594234 0.024483 SUCCESS   5
000001101    1    2    4    1    2    2    0    1  6.357126 0.607295 SUCCESS   6
000001111    1    0    2    2    4    5    1    6 13.638904 0.091676 SUCCESS   7
000010001    4    3    1    1    0    4    4    1  8.366235 0.398537 SUCCESS   8
000010011    5    5    4    3    0    2    1    1 11.096902 0.196269 SUCCESS   9
000010101    1    0    0    2    2    3    3    3  6.420015 0.600293 SUCCESS  10
000010111    4    4    2    2    5    2    5    4  8.995116 0.342708 SUCCESS  11
000011001    2    3    2    3    3    3    2    4  1.839114 0.985553 SUCCESS  12
000011011    3    1    5    2    3    0    0    4 10.060903 0.260777 SUCCESS  13
000011101    1    5    3    3    3    1    1    1  6.671567 0.572447 SUCCESS  14
000011111    3    0    4    3    4    1    1    4  7.644677 0.468925 SUCCESS  15
000100011    5    2    0    0    5    4    5    1 15.396461 0.051880 SUCCESS  16
000100101    2    1    1    1    2    2    1    1  4.536682 0.805752 SUCCESS  17
000100111    0    1    1    3    0    4    5    3 10.845349 0.210617 SUCCESS  18
000101001    1    1    1    1    0    3    2    2  6.231350 0.621335 SUCCESS  19
000101011    1    3    1    6    2    1    3    1  9.213569 0.324601 SUCCESS  20
000101101    1    1    1    0    3    5    2    3  8.240459 0.410341 SUCCESS  21
000101111    3    5    1    1    2    2    4    2  5.950009 0.652832 SUCCESS  22
000110011    5    3    2    3    4    6    3    5 12.573117 0.127406 SUCCESS  23
000110101    1    3    4    3    0    3    1    4  6.734455 0.565535 SUCCESS  24
000110111    2    2    4    1    3    0    1    5  8.366235 0.398537 SUCCESS  25
000111001    2    4    3    0    0    5    2    1  9.998015 0.265165 SUCCESS  26
000111011    2    3    4    2    1    3    2    2  2.497784 0.961834 SUCCESS  27
000111101    2    1    5    3    4    3    3    4  6.264449 0.617636 SUCCESS  28
000111111    3    1    3    2    3    2    3    2  1.650450 0.989919 SUCCESS  29
001000011    3    2    2    0    1    4    0    3  7.330237 0.501457 SUCCESS  30
001000101    1    4    1    2    0    2    3    2  5.635568 0.687978 SUCCESS  31
001000111    3    2    2    0    5    4    3    0  9.276457 0.319514 SUCCESS  32
001001011    1    2    5    2    3    1    1    1  6.545791 0.586333 SUCCESS  33
001001101    5    1    4    2    0    2    0    0 12.351354 0.136202 SUCCESS  34
001001111    1    1    1    4    3    8    3    4 18.127127 0.020293 SUCCESS  35
001010011    2    1    0    4    1    2    1    2  6.357126 0.607295 SUCCESS  36
001010101    5    0    1    1    2    1    3    1  8.962017 0.345510 SUCCESS  37
001010111    1    3    4    4    3    1    3    0  6.734455 0.565535 SUCCESS  38
001011011    0    3    2    2    4    4    2    2  5.039787 0.753315 SUCCESS  39
001011101    2    6    2    2    3    2    1    2  6.797343 0.558648 SUCCESS  40
001011111    2    2    0    2    2    4    3    3  4.129564 0.845248 SUCCESS  41
001100101    1    1    1    2    2    2    1    0  6.168462 0.628368 SUCCESS  42
001100111    4    3    2    2    2    2    3    5  4.444005 0.815009 SUCCESS  43
001101011    3    2    4    2    0    3    0    3  6.608679 0.579380 SUCCESS  44
001101101    3    3    1    1    4    0    1    0  8.899129 0.350877 SUCCESS  45
001101111    3    2    8    0    3    1    5    1 20.543354 0.008465 FAILURE  46
001110101    3    4    2    2    3    2    4    1  3.470895 0.901437 SUCCESS  47
001110111    1    1    2    3    0    2    2    4  5.635568 0.687978 SUCCESS  48
001111011    4    1    1    3    3    5    3    3  6.138673 0.631702 SUCCESS  49
001111101    4    1    2    3    4    2    3    2  3.470895 0.901437 SUCCESS  50
001111111    2    1    3    3    2    1    2    3  2.372008 0.967432 SUCCESS  51
010000011    1    2    4    1    2    3    0    3  5.698457 0.680967 SUCCESS  52
010000111    1    3    3    3    1    3    0    1  5.635568 0.687978 SUCCESS  53
010001011    2    2    3    2    0    5    3    4  6.860231 0.551785 SUCCESS  54
010001111    3    1    2    1    4    2    2    2  3.219342 0.919848 SUCCESS  55
010010011    2    0    2    5    5    1    3    3  9.402234 0.309508 SUCCESS  56
010010111    1    1    3    3    3    4    1    1  4.914011 0.766726 SUCCESS  57
010011011    3    1    4    3    2    2    1    1  4.066676 0.851058 SUCCESS  58
010011111    2    0    3    3    3    3    5    3  6.075785 0.638743 SUCCESS  59
010100011    2    2    3    2    2    2    4    3  1.713338 0.988575 SUCCESS  60
010100111    2    1    2    3    0    2    3    2  3.940900 0.862416 SUCCESS  61
010101011    3    0    1    4    3    2    2    0  7.330237 0.501457 SUCCESS  62
010101111    1    2    4    1    2    1    2    2  3.940900 0.862416 SUCCESS  63
010110011    1    1    4    1    1    1    4    2  6.482903 0.593305 SUCCESS  64
010110111    1    3    1    2    3    4    1    2  4.066676 0.851058 SUCCESS  65
010111011    3    3    2    3    3    0    4    1  5.039787 0.753315 SUCCESS  66
010111111    2    0    2    0    2    1    4    4  8.177571 0.416320 SUCCESS  67
011000111    4    4    2    4    2    0    5    2  8.680676 0.369946 SUCCESS  68
011001111    4    2    3    4    2    3    4    3  3.722447 0.881257 SUCCESS  69
011010111    3    1    4    3    1    1    0    2  6.482903 0.593305 SUCCESS  70
011011111    3    2    4    1    6    5    3    0 12.980234 0.112531 SUCCESS  71
011101111    2    3    3    3    1    1    3    4  3.408006 0.906211 SUCCESS  72
011111111    3    1    2    1    4    2    2    3  3.282230 0.915418 SUCCESS  73
